player,pos,team,team_conf,woba_num,woba_denom,wOBA,rating_adjustment,conf_diff,adj_woba_num,adj_wOBA,pa,ab,wRAA,adj_wRAA
"Kirby, Haven",SS,North Ala.,ASUN,70.4794,180,0.3915522222222222,0.12560075578689583,-0.5940108378504602,70.94781008206357,0.3941545004559087,180,166,7.280451013248661,7.6494072546426
"Franklin, Lindsey",1B,UT Arlington,WAC,72.273,185,0.39066486486486485,0.053117669639663086,-0.3725255794872771,72.59240790984761,0.39239139410728435,186,156,7.393127692650437,7.6460781737904355
"Sample, Bailey",1B,Bradley,MVC,81.2288,209,0.3886545454545455,0.9545285372255559,-0.5207574182943561,80.7950288810688,0.38657908555535314,209,178,7.976383488272548,7.634711590517844
"Cowan, Kennedy",2B,IUPUI,Horizon,54.3463,129,0.4212891472868217,0.8898010606360708,-0.11595700256469646,53.572455941928624,0.4152903561389816,129,116,8.239238637704025,7.629698822008304
"Vilarchao, Victoria",PH,UAlbany,America East,51.3268,118,0.4349728813559322,1.4513966162091791,0.06870569201395947,49.80669769177686,0.42209065840488863,118,99,8.808516043363586,7.611165141552423
"Limbaugh, Presley",LF,Kansas,Big 12,59.8461,147,0.40711632653061225,-0.6552631336755449,0.8340243787384333,59.66733875493711,0.405900263639028,147,128,7.747848168737114,7.607041897457171
"Kroll, Jenna",DH,Toledo,MAC,67.2316,164,0.40994878048780486,1.177135521042391,0.6088113417020525,65.44565313725556,0.3990588605930217,164,142,9.009751859869949,7.60300109373667
"Bethea, Mya'Liah",LF,Hawaii,Big West,52.5022,126,0.416684126984127,0.8615114905325498,-0.8511170647216053,52.49180557418906,0.416601631541183,126,113,7.590592109081157,7.58240465021657
"Compson, Cami",1B,Pittsburgh,ACC,65.82,163,0.403803680981595,-0.05625420753198754,0.8137258015673262,65.06252840596466,0.39915661598751323,163,143,8.165835880109551,7.569192291511428
"Despines, Bri",C,Kent St.,MAC,74.3969,183,0.40654043715846994,1.8845275612534458,0.6689791164576615,71.84339332228889,0.392586848755677,183,161,9.562268774087594,7.550928151289588
"Oda, Arielle",LF,Clemson,ACC,57.8483,150,0.38565533333333335,-3.3621767043094457,0.5994554435458744,60.61102126076358,0.40407347507175717,150,120,5.370315206161528,7.546449519709687
"Peterson, Neely",C,FGCU,ASUN,69.5602,187,0.371979679144385,-2.743261344710561,-0.8899045684736391,73.1933659131842,0.39140837386729516,187,169,4.680627134894292,7.542391411580132
"Jennings, D'Auna",CF,Duke,ACC,78.0918,205,0.3809356097560976,-2.082915609155414,0.8872002614322257,79.28751534772319,0.3867683675498692,205,193,6.577318339426302,7.519156821060683
"Puckett, Katie",3B,Alabama A&M,SWAC,48.583400000000005,110,0.44166727272727274,2.0974326370337737,-0.4806404313332815,46.96660779429951,0.4269691617663592,110,98,8.791361125463716,7.517849734115595
"Nadler, Chloe",2B,Georgia St.,Sun Belt,60.1869,146,0.41223904109589043,0.39227141156132306,0.6038670536080212,59.190761534830656,0.4054161748961004,146,125,8.284258834744751,7.499622640754955
"Brennan, Katey",LF,Seton Hall,Big East,73.808,189,0.39051851851851854,-0.06215612774465199,0.12658587053184214,73.74357025721282,0.39017762040853343,189,162,7.490584944427138,7.439835063835303
"Bickel, Sydney",SS,Marshall,Sun Belt,74.5389,191,0.39025602094240835,-0.32241315915541785,0.44335656171599414,74.41795659743943,0.3896228094106776,191,167,7.530358560567159,7.435094122548326
"Coleman, Alex",RF,North Carolina,ACC,73.0815,184,0.39718206521739136,-0.15622822441126513,1.2175937188446815,72.02013450556659,0.39141377448677495,184,163,8.258187285798801,7.422173206327675
"Carmon, Mikayla",LF,CSUN,Big West,69.509,176,0.3949375,1.0760812981896075,-0.7623536622875055,69.1952723640979,0.39315495661419264,177,156,7.631082129610124,7.3825617532792975
"Allchin, Jadelyn",CF,UCLA,Pac-12,67.8211,179,0.37888882681564245,-2.8487983950279006,0.4297279523465139,70.24017044268139,0.3924031868306223,179,158,5.454537071105829,7.359985250758293
"Eatmon, Betsy",C,UNC Greensboro,SoCon,41.0868,92,0.446595652173913,0.3594896545275814,0.11655128245960139,40.610759063012814,0.44142129416318276,92,85,7.709916484712754,7.334949587999797
"Grill, Ellie",CF,Sam Houston,CUSA,71.9734,186,0.3869537634408602,-0.7371192480469513,0.15850735270944413,72.5520118953375,0.3900645800824597,186,168,6.849421355278581,7.305181122850313
"Knight, Abigail",LF,Charlotte,AAC,75.55,199,0.37964824120603013,-1.1790189382306915,-0.21226168556278746,76.94128062379349,0.3866396011245904,199,165,6.1830191572709845,7.278900073022477
"Banks, Khloe",RF,Purdue,Big Ten,68.1867,174,0.39187758620689656,-0.9653597391667452,0.7168351581418319,68.43522458102491,0.3933058883966949,174,149,7.082362380888389,7.278119685908371
"Gilio, Alexis",CF,Louisiana Tech,CUSA,73.54090000000001,192,0.38302552083333335,-1.1157450772487518,0.10074290360264096,74.55590217364612,0.3883119904877402,192,167,6.4762860185045525,7.275780737630431
"Hoffman, Jessica",DP,Ball St.,MAC,68.463,168,0.4075178571428571,1.7077003740381083,0.3707788070294223,66.38452081893246,0.39514595725555035,168,148,8.907818117951784,7.2706461273665175
"Hunter, Reese",C,Georgia Tech,ACC,62.6676,160,0.3916725,-1.7751414345790224,0.804134627155709,63.63860680742331,0.3977412925463957,160,142,6.48667043419708,7.251510978312886
"O'Rilley, Teagan",C,Butler,Big East,56.8012,138,0.4116028985507246,0.35432450560644685,0.3015692092326195,56.145306285160935,0.40685004554464443,138,109,7.761178440596986,7.2445454964152125
"Badger, Corinne",1B,Stony Brook,CAA,62.8851,157,0.40054203821656054,0.34228480933229427,-0.059549238962225026,62.60236442962994,0.3987411747110187,157,123,7.461900539285335,7.239195996094155
"Barnhart, Aubrey",1B,Texas Tech,Big 12,49.5018,115,0.43045043478260875,0.1345494969092422,1.0547284316015988,48.31252207148916,0.4201088875781666,115,94,8.174914161473298,7.238146292295417
"Parks, Chloe",2B,Miami (OH),MAC,71.1353,180,0.39519611111111114,0.6183674216719638,0.11538114574667431,70.40155143258137,0.3911197301810076,180,159,7.797088908112427,7.2191314218638185
"Vidal, Jocylyn",DP,Long Beach St.,Big West,52.0914,133,0.3916646616541353,-1.1906985863497674,-1.119448221124999,54.401546807474766,0.40903418652236667,133,112,5.391223644278748,7.210875090291849
"Branstetter, Olivia",3B,South Alabama,Sun Belt,61.7864,161,0.3837664596273292,-2.3352924461992566,0.19479918663611345,63.92689325956315,0.39706144881716243,161,135,5.524598663776621,7.210617769723821
"Cook, Paige",RF,Mississippi St.,SEC,59.6182,158,0.3773303797468355,-3.8602635230353086,0.5788657042683808,62.89959781876693,0.3980987203719426,158,134,4.620665747403576,7.2053500915082695
"Peterson, Sofia",3B,Providence,Big East,54.3658,134,0.4057149253731343,-0.7927301395341108,0.4277546199561794,54.730775519577925,0.4084386232804323,134,124,6.914748063875165,7.202231192570923
"Frankenberger, Sydney",CF,Seattle U,WAC,80.3359,208,0.38623028846153845,0.7613030616916804,-0.3310096702092004,79.90560660851752,0.3841615702332573,208,191,7.541036003809956,7.20210343489809
"Bland, Samantha",LF,Nebraska,Big Ten,71.6921,186,0.38544139784946235,-1.4584581778249597,0.7392855448150517,72.41127263300992,0.3893079173817737,186,168,6.627847579054807,7.194323924781088
"Olsen, Maile",SS,Nevada,Mountain West,72.0333,183,0.3936245901639344,-0.0673300821928141,0.712880236958752,71.38774984523405,0.39009699368980355,183,167,7.70051343287708,7.192027881745425
"DeVivi, Kayley",RF,Longwood,Big South,62.953,168,0.37472023809523813,-2.347544234352506,-0.971184194663076,66.2717284290156,0.3944745739822357,168,154,4.5677132228468995,7.181802061375816
"Squaires, Ella",LF,UMBC,America East,68.8415,169,0.4073461538461538,2.0072644822084484,0.2997278093436206,66.53450770844792,0.39369531188430723,170,150,8.990871601836798,7.16295243240752
"Lucyshyn, Alexis",P,Buffalo,MAC,67.1934,167,0.40235568862275445,0.6001471690804239,0.6954827188979594,65.8977701120216,0.3945974258204886,167,148,8.175752391386473,7.155213440559026
"Lee, Meagan",LF,Akron,MAC,74.8725,189,0.39615079365079364,0.9451962007470482,0.5551868871767823,73.37211691207617,0.3882122587940538,189,177,8.329068004470539,7.147249495499429
"Acosta, Elicia",1B,UC Santa Barbara,Big West,60.7859,153,0.39729346405228755,0.5539826652629068,-0.8706900755448483,61.10260741028194,0.3993634471260258,153,138,6.880287452170453,7.129750860823935
"Henault, Alyssa",SS,Campbell,CAA,77.5934,202,0.3841257425742574,0.09966408821958299,-0.2768062432921084,77.77054215507253,0.3850026839360026,202,170,6.988649879286668,7.12818082926121
"Stephens, Mari",CF,Jackson St.,SWAC,76.5203,191,0.4006298429319372,3.4621837860441187,-0.9429434386403698,74.00105965259625,0.3874401028931741,191,169,9.091063431558245,7.10671363778097
"Toto, Peyton",1B,Cal St. Fullerton,Big West,65.81360000000001,174,0.37823908045977017,-1.256194759279582,-1.142803564557488,68.21259832383707,0.3920264271484889,174,157,5.213124100203563,7.102761916652503
"Catanzarita, Aliya",1B,Hofstra,CAA,64.4989,165,0.3909024242424243,-0.36291841293207455,-0.23173538242124012,65.09355379535332,0.39450638663850496,166,138,6.629229688401562,7.100464066431075
"Tucker, Kaitlyn",2B,Presbyterian,Big South,65.759,166,0.39613855421686744,0.6201252838098392,-0.3093294797605842,65.44820419595074,0.3942662903370526,166,131,7.313877356887717,7.069070389458997
"Wilson, Jailey",1B/DP,Colorado St.,Mountain West,46.4713,109,0.4263422018348624,-0.23181847660506866,0.6506938489048194,46.05242462770025,0.4224993085110115,109,99,7.395676819202236,7.065737970970471
"Bearpaw, Kailyn",RF,Tulsa,AAC,67.5924,173,0.39070751445086704,0.04991936259366269,-0.2825314518800774,67.82501208928642,0.3920520930016556,173,153,6.882215499271231,7.065438887179139
"Owens, Lily",3B,BYU,Big 12,64.2201,164,0.3915859756097561,-1.2961840517444587,0.8113282381203306,64.70495581362414,0.3945424134977082,164,155,6.637660046510898,7.01957022620785
"Warrens, Rachel",SS,George Mason,Atlantic 10,76.7022,197,0.389351269035533,0.6989618141405386,0.07234711880584843,75.93089106705362,0.38543599526423156,197,178,7.626521680508827,7.018978726694173
"Heffley, Allison",C,George Washington,Atlantic 10,77.1747,195,0.3957676923076923,1.691384167783566,0.23432226145601678,75.24899357076042,0.3858922747218483,195,171,8.534639576305139,7.017803296799204
"Meade, Stevie",LF,Illinois,Big Ten,70.4541,181,0.38924917127071823,-0.6854979884346358,0.6552861990397802,70.48431178939485,0.3894160872342257,181,152,6.992552705572357,7.016349862567364
"Drapola, Bailey",RF,South Fla.,AAC,48.8059,121,0.40335454545454547,-1.000795960779862,-0.23078630787603724,50.0374822686559,0.4135329113112058,121,93,6.018948802996824,6.989038863417488
"Messner, Savanna",3B,Columbia,Ivy League,50.067,119,0.4207310924369748,0.3771362364568661,0.3448027301215962,49.345061033421544,0.4146643784321138,119,106,7.548229442945538,6.979574117570918
"Avery, Lizzy",DP,Boston U.,Patriot,77.8235,203,0.3833669950738916,0.5495062270923643,-0.6436110551621235,77.91760482806976,0.38383056565551604,203,162,6.901924491793623,6.976048779444906
"Smith, Kiaira",DP,Weber St.,Big Sky,66.7636,172,0.38816046511627905,-0.18337148274893927,-0.41417931264049684,67.36115079538943,0.391634597647613,172,160,6.49735816431431,6.968035683759594
"Farina, Bella",LF,Binghamton,America East,44.7999,98,0.4571418367346939,2.4593544120196733,0.16487017470786755,42.175675413272465,0.43036403482931085,98,87,9.026822720159604,6.95977916758051
"Cerpa, Madison",CF,Merrimack,NEC,64.8806,168,0.38619404761904763,-0.6387843924227274,-0.4620888783979925,65.98147327082071,0.39274686470726616,168,146,6.0860410260781475,6.953174505493595
"Cano, Angelica",1B,Idaho St.,Big Sky,76.0759,196,0.38814234693877553,0.89145705186653,-0.32216205665300307,75.50660500478648,0.3852377806366657,196,185,7.401169108030808,6.952748056218658
"Sellers, Acelynn",1B,Chattanooga,SoCon,52.6397,126,0.4177753968253968,0.9895699955565355,-0.04175788516759011,51.69188788961105,0.41025307848897663,126,102,7.698897811998927,6.952327216728736
"Black, Aniyah",1B,South Carolina,SEC,66.6915,179,0.3725782122905028,-3.6066608037471055,0.6161268217967184,69.6820339819504,0.38928510604441563,179,159,4.564776183717357,6.920353529278236
"Edwards, Kylee",SS,Mississippi St.,SEC,57.6043,154,0.3740538961038961,-4.1767970925150255,0.6101055988161411,61.170991493698885,0.3972142304785642,154,134,4.106241579989688,6.915645429559835
"Rudd, Aglaia",C,Purdue Fort Wayne,Horizon,53.5508,128,0.418365625,1.5159693229222908,-0.20392993185432068,52.23876060893203,0.4081153172572815,129,120,7.942178248039811,6.900639955017117
"Mays, Madi",1B,Harvard,Ivy League,65.6867,161,0.4079919254658385,1.643511247440216,0.5125533095161987,63.530635443043586,0.39460022014312784,161,136,8.596778540796155,6.898494268961542
"Modrego Lopez, Uxua",SS,Delaware St.,MEAC,38.7677,85,0.4560905882352941,1.2495992798818902,-0.030511949335267484,37.54861266945338,0.4417483843465103,86,77,7.850285606505017,6.878740495766351
"Cole, Maci",C,Tulsa,AAC,56.99,143,0.39853146853146854,-0.08601218743161133,-0.27477734660201936,57.35078953403364,0.4010544722659695,143,123,6.570041724978883,6.854227645625348
"Gall, Ava",1B,Stanford,Pac-12,82.0221,225,0.3645426666666666,-3.7219945429665864,0.5173942630362923,85.22670027993028,0.37878533457746794,225,201,4.313727384839099,6.837920009481565
"Kamoku, Keila",2B,BYU,Big 12,59.2505,150,0.3950033333333334,-1.2413579874306588,0.8422504839624255,59.64960750346824,0.3976640500231216,151,132,6.517962386388123,6.8344263099825735
"Flaherty, Devyn",2B,Florida St.,ACC,66.9892,176,0.3806204545454545,-2.2913006564447054,0.7290861797193082,68.5514144767254,0.3894966731632125,176,143,5.603178051525637,6.833699775235198
"Udall, Maddie",3B,BYU,Big 12,62.4593,160,0.39037062499999997,-1.4681398231240235,0.8630688962504652,63.06437092687356,0.3941523182929597,160,149,6.322597140249648,6.7991981006143645
"Lawson, Emma",PH,Binghamton,America East,34.296,68,0.5043529411764706,2.4353224393820256,0.11521441156819273,31.74546314904978,0.4668450463095556,68,50,8.792235213048349,6.783233856976757
"Jones, Hailey",2B,North Ala.,ASUN,71.7225,187,0.3835427807486631,0.12560075578689583,-0.5940108378504602,72.19091008206357,0.3860476474976661,187,172,6.38382292703319,6.7527791684271214
"Halajian, Sona",PH,UCF,Big 12,37.8645,89,0.4254438202247191,-1.4552738619069536,0.5938685184445,38.72590534346245,0.4351225319490163,90,82,6.042834968588173,6.728968575115183
"Girardot, Fiona",1B,Wisconsin,Big Ten,64.196,165,0.38906666666666667,-1.0423101165140283,0.5686066987269214,64.6697034177871,0.391937596471437,165,130,6.35070695224187,6.723832636881748
"Alvarez, Giselle",1B,Washington,Pac-12,34.7078,79,0.4393392405063291,-1.2628956413214356,0.5720392491869969,35.398656392134434,0.44808425812828395,79,72,6.168930305580252,6.713102575873747
"Aldrich, Hanna",2B,Providence,Big East,62.533100000000005,160,0.39083187500000005,-0.9090436424719734,0.49397112028473905,62.948172522187235,0.3934260782636702,160,134,6.380727764797523,6.707671192269087
"Coberley, Skylar",2B,Central Mich.,MAC,66.859,171,0.3909883040935672,-0.2311629880095853,0.41437022255764716,66.67579276545193,0.38991691675702883,171,145,6.840472688532696,6.6961644098610655
"Williams, Taylor",2B,Mount St. Mary's,MAAC,74.6521,199,0.3751361809045226,-1.0064906025372162,-0.5237497547611607,76.18234035729837,0.3828258309411979,199,167,5.475763225271951,6.681099643674448
"Gilliano, Bridgette",2B,Nevada,Mountain West,79.7527,207,0.3852787439613527,0.1529931433077531,0.712880236958752,78.8868266197335,0.3810957807716594,207,186,7.349632346210171,6.667603072846157
"Mark, Alana",1B,Southern U.,SWAC,50.1902,119,0.42176638655462184,1.9234441231356023,-0.6680828638490028,48.934838740713396,0.4112171322749025,119,105,7.645271352759858,6.656451108376039
"Wesolowski, Ella",C,Mississippi St.,SEC,52.7039,140,0.3764564285714285,-3.9024502840661084,0.5686122414242135,56.03773804264189,0.4002695574474421,140,129,3.9978859125363804,6.623876258880668
"Schmidt, Maddie",SS,UNLV,Mountain West,77.2985,198,0.39039646464646466,0.6965778135402538,0.8604638550863599,75.74145833137338,0.3825326178352191,198,176,7.828243917804786,6.601796700402117
"Borges, Chloe",CF,Hawaii,Big West,51.0941,125,0.40875279999999997,0.9670435168588196,-0.7789981179360876,50.906054601077265,0.4072484368086181,125,106,6.749433001758668,6.6013138082257266
"Benson, Brooke",SS,Indiana,Big Ten,69.8318,180,0.38795444444444444,-0.5908524647163864,0.8189411902982083,69.60371127441819,0.38668728485787884,180,159,6.7703508444519445,6.590690409893716
"Miloch, Avery",C,Abilene Christian,WAC,47.2172,115,0.41058434782608694,0.10734108359248436,-0.2927928278301723,47.40265174423768,0.4121969716890233,116,103,6.430823503224018,6.5781699605186095
"Adebayo, Zoe",1B,Memphis,AAC,59.5331,156,0.3816224358974359,-1.6243679244512466,-0.24820945410176765,61.405677378553015,0.3936261370420065,156,130,5.0895744799493405,6.564562183600999
"Chacon, Nya",RF,Northern Colo.,Big Sky,61.3865,154,0.39861363636363634,0.9963432748123656,-0.3250302983588642,60.71518702354649,0.3942544611918603,154,141,7.0853967041758414,6.5566183493204315
"Viancos, Avery",LF,FGCU,ASUN,55.4909,149,0.37242214765100673,-2.6672583231352407,-0.8457351812209638,59.00389350435621,0.39599928526413564,149,134,3.7814135258947457,6.548520659239224
"Tucker, Shenita",CF,Lamar University,Southland,70.9868,184,0.3857978260869565,0.5454630339206219,-0.44903518332135955,70.89037214940073,0.3852737616815257,184,158,6.60823851560347,6.532284434585265
"Jones, Nyomi",CF,Florida A&M,SWAC,55.931000000000004,140,0.3995071428571429,1.1762306783377918,-1.1665719814585547,55.92134130312076,0.3994381521651483,140,131,6.539801068070511,6.532193126581227
"Pahulu, Bella",3B,UC Davis,Big West,50.0631,125,0.4005048,0.03219021730332846,-0.7719063630695151,50.80281614576618,0.4064225291661294,125,99,5.937337149335232,6.519995164803093
"Sward, Peyton",SS,Lehigh,Patriot,56.9981,144,0.3958201388888889,0.3217812006568306,-0.5879655115161903,57.26428431085936,0.39766864104763444,144,131,6.308451857138601,6.5181193399990045
"Farmer, Hollie",3B,Boise St.,Mountain West,71.8819,188,0.3823505319148936,-0.7981697317199672,0.4668195288564758,72.21325020286349,0.3841130329939547,188,167,6.241408716294424,6.502405928171344
"Skotz, Carolyn",2B,Yale,Ivy League,61.1464,154,0.39705454545454544,0.08151550480590428,0.4354459039054931,60.6294385912886,0.3936976531901857,154,127,6.896275254935429,6.489076209467429
"Costello, Alyssa",RF,Stony Brook,CAA,67.1632,173,0.38822658959537576,0.1569097221600682,-0.06276093234117273,67.06905121018112,0.3876823769374631,173,150,6.544144170599908,6.469985255253055
"Raye, Emma",C,Northwestern,Big Ten,64.3903,164,0.39262378048780483,-0.21294439620347802,0.6129945156492582,63.990249880554224,0.3901844504911843,164,137,6.771722814777107,6.456612201039559
"Ackerman, Naiah",SS,Stony Brook,CAA,61.6819,156,0.39539679487179485,0.5079519519884789,-0.03218545199893308,61.20613350001045,0.3923470096154516,156,131,6.782136621256309,6.407385892484701
"Belarde, Aliya",2B,Utah,Pac-12,81.3402,219,0.3714164383561644,-1.882776890039248,0.6190842416145539,82.60389264842469,0.37718672442203055,219,195,5.384430216187535,6.379812911166856
"Hampton, Ava",RF,Coastal Carolina,Sun Belt,46.5494,113,0.411941592920354,-0.8177251618520417,0.8265338820606871,46.54059127979135,0.4118636396441712,113,97,6.385314225101775,6.378375791399927
"Barron, Vianna",1B,Eastern Ky.,ASUN,73.885,196,0.37696428571428575,-0.4918326765480704,-0.39943798554104265,74.77627066208912,0.38151158501065874,196,175,5.675445729685019,6.3774798791217355
"Briggs, Ciara",CF,LSU,SEC,81.4013,228,0.3570232456140351,-4.716227400910672,0.46576841612856806,85.6517589847821,0.37566560958237766,228,204,3.020826807120041,6.368819156719932
"Sefe, Diamond",3B/SS,Tex. A&M-Commerce,Southland,49.8624,129,0.38653023255813956,-1.4870093115878935,-0.613103187796337,51.962512499384225,0.4028101744138312,129,111,4.707369973609501,6.361582049625553
"Collazos, Sydney",C,Baylor,Big 12,65.0652,174,0.3739379310344828,-2.8445035852905294,0.6484228072638355,67.26128077802669,0.38655908493118785,174,153,4.623626005195122,6.353430167583388
"Hathoot, Rachael",SS,New Mexico,Mountain West,68.9467,176,0.3917426136363637,0.3783311394614694,0.726363736421377,67.84200512411716,0.3854659382052112,177,162,7.185654339326356,6.310566668150286
"York, Riley",LF,Saint Joseph's,Atlantic 10,60.2385,153,0.3937156862745098,0.053784632902852056,0.13239659581137564,60.05231877128577,0.3924988154985998,153,140,6.449112602881815,6.302461774910982
"Sanders, Kylee",SS,UNI,MVC,66.7079,175,0.38118799999999997,-0.01159160713679795,-0.816856437580205,67.53634804471699,0.3859219888269542,175,142,5.649574333641301,6.302124499560775
"Mahler, River",SS,Stanford,Pac-12,66.7527,182,0.3667730769230769,-3.6817393587082545,0.5173849873762135,69.91705437133204,0.3841596394029233,182,161,3.8090718924704388,6.301563706783464
"Randolph, Piper",CF,Texas St.,Sun Belt,66.6126,178,0.37422808988764045,-2.142747496473182,0.23415924787500692,68.52118824859816,0.3849504957786414,178,160,4.770598460527978,6.2739511284917855
"Maloney, Ashton",RF,Texas,Big 12,62.7797,168,0.37368869047619047,-3.021816219069577,0.6989859009679246,65.10253031810164,0.38751506141727166,168,151,4.431208653278531,6.260850619538237
"Pool, Riley",C,DePaul,Big East,57.2323,147,0.38933537414965985,-0.6804658009893589,-0.004608629128456473,57.91737443011782,0.3939957444225702,147,120,5.6890158321082245,6.228633779052969
"Cahalan, Kenleigh",SS,Alabama,SEC,72.1484,199,0.3625547738693467,-3.8617245124426987,0.4055534737690251,75.60457103867368,0.37992246753102354,199,180,3.5036542187612163,6.226003555107398
"Lienhard, Laken",SS,St. Thomas (MN),Summit League,62.623200000000004,165,0.37953454545454546,-1.0561239878247841,-0.34951733700805504,64.02884132483284,0.3880535837868657,165,133,5.11184724643044,6.219039768148907
"Wells, Emmy",C,Wisconsin,Big Ten,67.557,177,0.3816779661016949,-1.09356017038244,0.5731189215219824,68.07744124886047,0.3846183121404546,177,146,5.782451470398644,6.192391508836724
"Jones, Emily",CF,Stanford,Pac-12,74.7229,206,0.36273252427184466,-3.7219945429665864,0.5293648384891788,77.91552970447741,0.37823072672076413,206,185,3.6557404079255376,6.1705040755588785
"Goodwin, Jaydyn",LF,Georgia,SEC,53.3149,141,0.3781198581560284,-2.9527864604982295,0.48721154077913253,55.7804749197191,0.39560620510439076,141,127,4.211187014071557,6.153265739719598
"Hayden, Maddie",RF/2B,Louisiana,Sun Belt,80.4017,220,0.3654622727272728,-2.380062364522781,0.13376939762491766,82.64799296689787,0.37567269530408126,220,201,4.3772245055693455,6.146579696399315
"Griffin, Ashleigh",C,UCF,Big 12,44.3226,110,0.4029327272727273,-1.5476995631395942,0.717871010463152,45.15242855267645,0.4104766232061495,111,97,5.484634509042858,6.1442142301386244
"Ludlam, Riley",PH,Oklahoma,Big 12,36.8497,84,0.43868690476190475,-0.521211774880412,0.9969863169799277,36.373925457900484,0.4330229221178629,84,65,6.51620717809815,6.141450114734741
"Wagner, Elaina",RF,Villanova,Big East,71.1459,188,0.3784356382978723,-0.592535840687892,-0.013440648152290197,71.75187648884018,0.38165891749383074,188,160,5.661677826494564,6.138992077952599
"Goodman, Cameron",LF/CF,Southeastern La.,Southland,60.862300000000005,161,0.3780267080745342,-0.8430867944155755,-0.85971429922784115,62.56510109364342,0.38860311238287837,161,131,4.796705572385259,6.137964258757625
"Ramirez, Kika",DP,Cal St. Fullerton,Big West,41.8016,106,0.39435471698113206,-0.9681117245902436,-1.0745893871823915,43.84430111177264,0.41362548218653433,106,87,4.52136778756514,6.1303581858302305
"Delorenzo, Celeste",3B,USC Upstate,Big South,68.605,181,0.37903314917127073,-0.02837257746068113,-0.7086722130684183,69.34204479052912,0.38310521983717744,181,141,5.5360576127341625,6.116611460880618
"Thames, Delanie",SS,Ga. Southern,Sun Belt,51.4707,126,0.40849761904761905,0.056624628036797506,0.7875673561778648,50.62650801578533,0.40179768266496296,126,101,6.778102417738017,6.113151099571339
"Rodriguez, Katherine",2B,Pittsburgh,ACC,69.4019,179,0.38772011173184356,-0.05625420753198754,0.8137258015673262,68.64442840596466,0.38348842684896456,179,161,6.699698199632474,6.103054611034343
"Mathews, Madison",1B,NIU,MAC,50.1428,121,0.41440330578512397,0.9126343316789102,0.40742623908489517,48.822739429236194,0.4034937142912082,122,107,7.13044154869575,6.082065846980091
"Wacaser, Hallie",RF,Florida St.,ACC,49.434599999999996,127,0.38924881889763774,-2.309429573315941,0.823491483073502,50.92053809024243,0.4009491188208065,127,113,4.906341510592205,6.076782014999468
"Campbell, Kylie",1B,Austin Peay,ASUN,66.6033,179,0.3720854748603352,-1.4382543276906057,-0.5658185682508836,68.6073728959415,0.3832814128264888,179,166,4.495302998282104,6.073866806961363
"Lim, Kaitlyn",RF,Stanford,Pac-12,43.3366,109,0.39758348623853207,-2.0507306147583875,0.5986443209924247,44.788686293765956,0.4109053788418895,109,95,4.926543096028856,6.07031929052765
"Lee, Mika",RF/CF,California,Pac-12,55.4606,138,0.40188840579710144,-0.0709178811266484,0.8953238639402908,54.636194017186355,0.3959144493999011,138,131,6.7052175290946945,6.055851205761979
"Nichols, Takia",DH,N.C. Central,MEAC,45.7168,113,0.4045734513274336,0.4527273178926112,-0.8652536765104974,46.12932635861789,0.40822412706741495,113,85,5.729493656015687,6.054431526868194
"Johnson, Reagan",CF,Arkansas,SEC,75.0239,204,0.3677642156862745,-2.601889348076102,0.5525131114400349,77.07327623663606,0.37781017763056896,204,187,4.428771554264408,6.043019800459664
"Federico, Madisyn",CF,North Florida,ASUN,65.6942,178,0.36906853932584266,-1.9358216932738035,-0.594463300605844,68.22448499387964,0.3832836235611216,178,161,4.047195132821197,6.040244549871568
"Shaw, Olivia",SS,Samford,SoCon,66.98440000000001,175,0.38276800000000005,-0.17298906332712713,-0.044643488187210166,67.20203255151434,0.38401161458008193,175,152,5.8673672562359585,6.038791594196304
"Vejvoda, Madeline",2B,Creighton,Big East,76.7435,201,0.3818084577114428,0.5403352407423415,0.1730626388330468,76.03010212042462,0.3782592145294757,201,177,6.587172541918369,6.025244841500477
"Delgado, Mariyah",C,Weber St.,Big Sky,40.4432,97,0.416940206185567,0.19077364807510705,-0.3780285499592314,40.63045490188412,0.4188706690915889,97,81,5.863116735576446,6.010613272109961
"Costales, Ava",DP,Michigan,Big Ten,44.3254,109,0.40665504587155965,-1.0585322100218175,0.727628342925136,44.65630386709668,0.4096908611660246,109,86,5.705398943629535,5.966044586714007
"Barth, Faith",2B,Ga. Southern,Sun Belt,67.9474,175,0.38827085714285714,0.07180045960209032,0.7672435756336973,67.10835596476421,0.38347631979865265,175,146,6.625901015580055,5.965004622742415
"Flannery, Katie",PH,Oregon,Pac-12,40.0904,100,0.40090400000000004,-2.084611519512091,0.621695322328072,41.553316197184024,0.41553316197184026,100,83,4.781313818817115,5.933620488241184
"Wells, Jeralynn",CF,Western Caro.,SoCon,68.4878,177,0.38693672316384176,0.5609581641161303,0.18157238165751666,67.74526945422635,0.38274163533461214,177,156,6.515622003313998,5.930747147329044
"Bohner, Cara",DP,Towson,CAA,69.0615,180,0.383675,0.21885285439237215,0.10310304484055019,68.73954410076708,0.38188635611537264,180,156,6.163602604760601,5.910005077670092
"Howard, Brenay",RF,N.C. A&T,CAA,62.8204,160,0.3926275,0.7478304032661809,0.1413669171136421,61.93120267962018,0.3870700167476261,160,138,6.607027608057709,5.9066265839388965
